,code,display_name,price,high,low
0,002497.XSHE,雅化集团,19.11,30.5,18.0
1,601908.XSHG,京运通,8.63,14.51,7.95
2,000738.XSHE,航发控制,21.17,28.65,19.27
3,300037.XSHE,新宙邦,79.15,112.0,73.38
4,002600.XSHE,领益智造,10.34,14.88,9.43
