,code,display_name,price,high,low
0,600765.XSHG,中航重机,18.67,26.0,17.21
1,000738.XSHE,航发控制,20.72,28.65,19.27
2,603712.XSHG,七一二,38.96,58.69,35.81
3,603678.XSHG,火炬电子,62.83,82.2,58.83
4,603267.XSHG,鸿远电子,124.21,157.5,118.5
5,000547.XSHE,航天发展,19.99,31.86,18.9
6,603658.XSHG,安图生物,122.88,180.99,120.58
7,002938.XSHE,鹏鼎控股,41.12,61.57,37.54
8,000596.XSHE,古井贡酒,234.28,295.0,216.7
