,code,display_name,price,high,low
0,000090.XSHE,天健集团,6.18,9.83,5.36
1,601975.XSHG,招商南油,2.36,3.38,2.17
2,600566.XSHG,济川药业,20.56,29.67,18.4
3,600968.XSHG,海油发展,2.55,3.55,2.18
4,002966.XSHE,苏州银行,7.86,11.71,7.41
5,000987.XSHE,越秀金控,14.05,26.86,12.66
