,code,display_name,price,high,low
0,688366.XSHG,昊海生科,112.52,204.88,84.0
1,002690.XSHE,美亚光电,37.6,62.1,36.8
2,600779.XSHG,水井坊,69.98,107.68,68.3
3,600872.XSHG,中炬高新,51.84,83.38,51.82
