,code,display_name,price,high,low
0,002690.XSHE,美亚光电,38.59,62.1,36.8
1,600779.XSHG,水井坊,68.71,107.68,66.98
2,600872.XSHG,中炬高新,50.89,83.38,50.37
3,000799.XSHE,酒鬼酒,135.13,232.18,131.99
4,002466.XSHE,天齐锂业,43.25,70.13,41.88
5,600763.XSHG,通策医疗,253.59,392.57,250.58
6,300896.XSHE,爱美客,844.44,1331.02,822.0
7,688111.XSHG,金山办公,333.3,521.0,329.06
