,code,display_name,price,high,low
0,600823.XSHG,世茂股份,4.65,7.4,4.23
1,300623.XSHE,捷捷微电,41.62,61.13,38.09
2,603267.XSHG,鸿远电子,123.78,157.5,118.5
3,601689.XSHG,拓普集团,39.09,52.61,36.98
4,603658.XSHG,安图生物,124.7,180.99,120.58
5,002064.XSHE,华峰化学,13.97,17.78,13.38
6,300124.XSHE,汇川技术,88.08,117.9,83.0
